se-name,  Kxx,  Kyy,  Kzz,  Omegaxx,  Omegayy,  Omegazz,  PIxx,  PIyy,  PIzz,  lam1,  lam2,  e1,  e2,  nelems,  nnodes,  time, 
se152, 5.7294, 6.8183, 6.6976, 6.5385, 13.5346, 13.889, -0.3929, -8.7821, 9.5868,  2.0,  1.0,  1.6,  1.8,  2526,  1339,  36.0, 
se153, 6.8382, 7.7546, 8.5222, 11.4159, 25.5885, 24.1857, 4.4937, -21.1455, 12.8473,  2.0,  1.0,  1.8,  0.2,  2462,  1523,  37.0, 
se154, 6.6824, 7.5945, 8.3281, 10.6543, 23.8754, 22.164, 3.9367, -19.4947, 12.131,  2.0,  1.0,  1.8,  0.4,  2902,  1723,  57.0, 
se155, 6.5059, 7.4182, 8.083, 9.797, 21.8915, 20.1691, 3.2716, -17.583, 11.3947,  2.0,  1.0,  1.8,  0.6,  2958,  1703,  56.0, 
se156, 6.321, 7.2375, 7.8113, 8.9496, 19.8569, 18.3011, 2.5915, -15.6127, 10.6658,  2.0,  1.0,  1.8,  0.8,  2398,  1363,  35.0, 
se157, 6.1413, 7.0734, 7.5478, 8.1735, 18.1024, 16.761, 1.9628, -13.9177, 10.1333,  2.0,  1.0,  1.8,  1.0,  2454,  1363,  36.0, 
se158, 5.9707, 6.9258, 7.296, 7.4842, 16.5959, 15.5063, 1.4172, -12.493, 9.7121,  2.0,  1.0,  1.8,  1.2,  2662,  1447,  41.0, 
se159, 5.8052, 6.7875, 7.0395, 6.8643, 15.1416, 14.3986, 0.8827, -11.0958, 9.3322,  2.0,  1.0,  1.8,  1.4,  2646,  1419,  39.0, 
se160, 5.6495, 6.6647, 6.7949, 6.322, 13.8805, 13.4841, 0.4101, -9.8972, 9.0234,  2.0,  1.0,  1.8,  1.6,  2566,  1347,  36.0, 
se161, 5.5032, 6.5491, 6.5549, 5.8427, 12.7029, 12.6777, 0.0163, -8.7783, 8.7382,  2.0,  1.0,  1.8,  1.8,  2430,  1275,  33.0, 
se162, 12.2374, 12.2373, 13.6079, 74.4175, 74.4182, 94.6305, 37.7446, -37.7456, 0.0096,  2.0,  2.0,  0.2,  0.2,  3190,  2347,  73.0, 
se163, 11.9487, 11.9487, 13.2854, 69.3873, 69.3882, 85.5084, 34.0387, -33.9512, -0.0013,  2.0,  2.0,  0.2,  0.4,  3486,  2479,  90.0, 
se164, 11.6415, 11.6415, 12.9147, 64.0476, 64.0482, 77.082, 29.9763, -29.953, 0.0003,  2.0,  2.0,  0.2,  0.6,  3782,  2591,  103.0, 
se165, 11.3436, 11.3436, 12.5368, 59.0638, 59.0641, 69.6955, 26.1805, -26.1854, -0.0004,  2.0,  2.0,  0.2,  0.8,  3206,  2215,  68.0, 
se166, 11.04, 11.0399, 12.1384, 54.136, 54.136, 63.1076, 22.6286, -22.6293, -0.0002,  2.0,  2.0,  0.2,  1.0,  2678,  1871,  43.0, 
se167, 10.7491, 10.7491, 11.744, 49.5924, 49.5923, 57.482, 19.4624, -19.4544, 0.0017,  2.0,  2.0,  0.2,  1.2,  2878,  1915,  50.0, 
se168, 10.4774, 10.4774, 11.3628, 45.5103, 45.5103, 52.7845, 16.6582, -16.6647, 0.0001,  2.0,  2.0,  0.2,  1.4,  2910,  1911,  53.0, 
se169, 10.2281, 10.2281, 10.997, 41.8639, 41.8639, 48.9597, 14.2407, -14.2082, -0.0004,  2.0,  2.0,  0.2,  1.6,  3158,  1971,  63.0, 
se170, 9.9922, 9.9951, 10.6426, 38.5179, 38.5756, 45.7296, 12.0602, -12.1383, 0.07,  2.0,  2.0,  0.2,  1.8,  2358,  1555,  32.0, 
se171, 11.8287, 11.8288, 13.2333, 67.2204, 67.2205, 87.569, 36.8032, -36.7667, 0.0071,  2.0,  2.0,  0.4,  0.2,  3046,  2211,  65.0, 
se172, 11.5525, 11.5525, 12.9207, 62.6526, 62.6524, 79.156, 33.2224, -33.1679, -0.0007,  2.0,  2.0,  0.4,  0.4,  3414,  2375,  81.0, 
se173, 11.2592, 11.2592, 12.5623, 57.8279, 57.8279, 71.4034, 29.371, -29.3806, 0.0037,  2.0,  2.0,  0.4,  0.6,  3622,  2471,  90.0, 
se174, 10.9596, 10.9596, 12.1771, 53.0426, 53.0421, 64.4109, 25.6568, -25.6814, -0.1614,  2.0,  2.0,  0.4,  0.8,  3270,  2183,  71.0, 
se175, 10.664, 10.664, 11.7842, 48.5195, 48.5195, 58.2792, 22.2373, -22.235, -0.0007,  2.0,  2.0,  0.4,  1.0,  2870,  1863,  50.0, 
se176, 10.3814, 10.3815, 11.3975, 44.381, 44.3813, 53.0601, 19.1797, -19.2059, -0.0032,  2.0,  2.0,  0.4,  1.2,  2998,  1907,  55.0, 
se177, 10.1143, 10.1143, 11.0193, 40.6164, 40.6164, 48.6457, 16.4806, -16.4889, -0.0018,  2.0,  2.0,  0.4,  1.4,  3054,  1911,  58.0, 
se178, 9.8747, 9.8747, 10.6617, 37.3366, 37.3366, 45.1284, 14.1357, -14.1305, -0.0137,  2.0,  2.0,  0.4,  1.6,  3366,  1995,  74.0, 
se179, 9.6485, 9.6485, 10.3139, 34.3518, 34.3515, 42.1372, 12.0548, -12.0545, 0.0262,  2.0,  2.0,  0.4,  1.8,  2622,  1607,  40.0, 
se180, 11.4017, 11.4016, 12.8683, 60.7933, 60.7928, 80.4015, 35.8395, -35.8402, -0.0733,  2.0,  2.0,  0.6,  0.2,  3030,  2123,  60.0, 
se181, 11.1378, 11.1379, 12.5657, 56.6375, 56.6393, 72.7376, 32.4053, -32.4049, -0.0219,  2.0,  2.0,  0.6,  0.4,  3398,  2319,  75.0, 
se182, 10.8537, 10.8537, 12.2136, 52.1859, 52.1859, 65.5901, 28.7367, -28.7737, 0.0024,  2.0,  2.0,  0.6,  0.6,  3950,  2527,  108.0, 
se183, 10.5622, 10.5622, 11.8339, 47.7655, 47.7655, 59.1224, 25.21, -25.201, 0.0016,  2.0,  2.0,  0.6,  0.8,  3254,  2111,  69.0, 
se184, 10.2747, 10.2747, 11.4456, 43.5946, 43.5946, 53.4437, 21.8902, -21.8771, -0.0026,  2.0,  2.0,  0.6,  1.0,  2982,  1863,  51.0, 
se185, 10.0022, 10.0022, 11.0662, 39.8189, 39.8189, 48.6555, 18.9502, -18.9502, -0.0002,  2.0,  2.0,  0.6,  1.2,  3238,  1947,  70.0, 
se186, 9.744, 9.744, 10.6946, 36.3905, 36.3906, 44.601, 16.3332, -16.2932, -0.1237,  2.0,  2.0,  0.6,  1.4,  3278,  1943,  65.0, 
se187, 9.5057, 9.5056, 10.3387, 33.3394, 33.3394, 41.2666, 14.0631, -14.0664, 0.0008,  2.0,  2.0,  0.6,  1.6,  3430,  2043,  77.0, 
se188, 9.2829, 9.2829, 9.9933, 30.5902, 30.5902, 38.4471, 12.0406, -12.0416, -0.0015,  2.0,  2.0,  0.6,  1.8,  2750,  1623,  42.0, 
se189, 10.9789, 10.979, 12.5388, 55.3825, 55.3833, 73.6835, 35.1128, -35.1101, -0.0092,  2.0,  2.0,  0.8,  0.2,  3022,  2027,  61.0, 
se190, 10.725, 10.725, 12.2437, 51.5453, 51.5452, 66.7028, 31.8486, -31.8647, 0.0009,  2.0,  2.0,  0.8,  0.4,  3486,  2271,  84.0, 
se191, 10.4479, 10.4479, 11.8951, 47.3816, 47.3816, 60.1047, 28.3392, -28.2531, 0.0001,  2.0,  2.0,  0.8,  0.6,  3838,  2391,  103.0, 
se192, 10.1652, 10.1652, 11.5213, 43.2813, 43.2813, 54.153, 24.9092, -24.8935, 0.0003,  2.0,  2.0,  0.8,  0.8,  3422,  2127,  75.0, 
se193, 9.8848, 9.8848, 11.1359, 39.3939, 39.3939, 48.8934, 21.7017, -21.6861, 0.0073,  2.0,  2.0,  0.8,  1.0,  2934,  1791,  51.0, 
se194, 9.6193, 9.6193, 10.7601, 35.8912, 35.8912, 44.4638, 18.8278, -18.7694, -0.0023,  2.0,  2.0,  0.8,  1.2,  3206,  1891,  63.0, 
se195, 9.3681, 9.3681, 10.3917, 32.7214, 32.7214, 40.7068, 16.2819, -16.2676, -0.035,  2.0,  2.0,  0.8,  1.4,  3278,  1911,  67.0, 
se196, 9.1363, 9.1362, 10.0386, 29.9094, 29.9093, 37.6195, 14.0332, -14.0343, 0.082,  2.0,  2.0,  0.8,  1.6,  3358,  1939,  68.0, 
se197, 8.9189, 8.9189, 9.6947, 27.3713, 27.3713, 34.9677, 12.0357, -12.0372, -0.0002,  2.0,  2.0,  0.8,  1.8,  2942,  1647,  48.0, 
se198, 10.5793, 10.5793, 12.259, 51.0397, 51.0397, 67.7229, 34.663, -34.6582, -0.0011,  2.0,  2.0,  1.0,  0.2,  3086,  2035,  61.0, 
se199, 10.3318, 10.3318, 11.9671, 47.4183, 47.4183, 61.2834, 31.4962, -31.5073, 0.0003,  2.0,  2.0,  1.0,  0.4,  3646,  2335,  93.0, 
se200, 10.0628, 10.0628, 11.6229, 43.5111, 43.511, 55.2135, 28.0919, -28.1059, 0.0107,  2.0,  2.0,  1.0,  0.6,  4102,  2471,  119.0, 
se201, 9.7834, 9.7834, 11.2452, 39.5877, 39.5878, 49.6395, 24.6943, -24.686, -0.0011,  2.0,  2.0,  1.0,  0.8,  3534,  2143,  85.0, 
se202, 9.5079, 9.5079, 10.8585, 35.9015, 35.9015, 44.7337, 21.5063, -21.5143, 0.0111,  2.0,  2.0,  1.0,  1.0,  2990,  1763,  52.0, 
se203, 9.2512, 9.2512, 10.4889, 32.6539, 32.6538, 40.6766, 18.7624, -18.7636, -0.0005,  2.0,  2.0,  1.0,  1.2,  3246,  1891,  58.0, 
se204, 9.0071, 9.0071, 10.1246, 29.7028, 29.7028, 37.2098, 16.285, -16.2847, -0.0002,  2.0,  2.0,  1.0,  1.4,  3526,  2007,  77.0, 
se205, 8.7793, 8.7793, 9.7706, 27.0586, 27.0586, 34.3027, 14.067, -14.0672, -0.0002,  2.0,  2.0,  1.0,  1.6,  3590,  1979,  73.0, 
se206, 8.5643, 8.5643, 9.4248, 24.6719, 24.6719, 31.7944, 12.083, -12.0843, -0.0022,  2.0,  2.0,  1.0,  1.8,  2974,  1639,  45.0, 
se207, 10.2018, 10.2018, 12.0348, 47.6637, 47.6637, 62.4801, 34.5544, -34.5159, -0.0401,  2.0,  2.0,  1.2,  0.2,  3982,  2559,  116.0, 
se208, 9.9626, 9.9626, 11.7456, 44.2207, 44.2207, 56.585, 31.4757, -31.4746, 0.0003,  2.0,  2.0,  1.2,  0.4,  4286,  2659,  144.0, 
se209, 9.6987, 9.6988, 11.4001, 40.4629, 40.4643, 50.9296, 28.1049, -28.123, 0.0,  2.0,  2.0,  1.2,  0.6,  4214,  2587,  135.0, 
se210, 9.4213, 9.4214, 11.0147, 36.6465, 36.6465, 45.6738, 24.6687, -24.6266, -0.012,  2.0,  2.0,  1.2,  0.8,  3358,  1991,  78.0, 
se211, 9.1522, 9.1522, 10.6281, 33.1315, 33.1315, 41.1065, 21.5423, -21.5356, -0.0002,  2.0,  2.0,  1.2,  1.0,  2926,  1699,  49.0, 
se212, 8.9067, 8.9067, 10.2707, 30.135, 30.135, 37.4227, 18.9242, -18.9147, 0.0091,  2.0,  2.0,  1.2,  1.2,  4446,  2519,  139.0, 
se213, 8.6663, 8.6663, 9.9028, 27.3057, 27.3056, 34.146, 16.431, -16.4273, -0.0012,  2.0,  2.0,  1.2,  1.4,  4974,  2791,  201.0, 
se214, 8.4419, 8.4419, 9.5466, 24.7839, 24.7839, 31.4058, 14.2407, -14.2192, -0.0069,  2.0,  2.0,  1.2,  1.6,  4942,  2735,  177.0, 
se215, 8.2315, 8.2316, 9.201, 22.525, 22.5249, 29.0617, 12.2536, -12.2423, 0.0019,  2.0,  2.0,  1.2,  1.8,  4662,  2531,  160.0, 
se216, 9.846, 9.846, 11.8454, 44.9555, 44.9556, 57.8652, 34.5307, -34.5333, 0.0036,  2.0,  2.0,  1.4,  0.2,  3558,  2191,  99.0, 
se217, 9.6118, 9.6117, 11.5542, 41.6152, 41.6152, 52.3758, 31.4687, -31.4425, -0.0069,  2.0,  2.0,  1.4,  0.4,  3446,  2135,  108.0, 
se218, 9.3554, 9.3556, 11.2125, 38.0251, 38.0284, 47.1417, 28.1819, -28.1768, -0.001,  2.0,  2.0,  1.4,  0.6,  3606,  2159,  91.0, 
se219, 9.0859, 9.0859, 10.8285, 34.3548, 34.3548, 42.2457, 24.785, -24.7834, 0.0013,  2.0,  2.0,  1.4,  0.8,  3054,  1859,  61.0, 
se220, 8.8234, 8.8234, 10.4457, 31.0036, 31.0036, 38.0105, 21.7126, -21.7099, -0.0109,  2.0,  2.0,  1.4,  1.0,  2806,  1643,  42.0, 
se222, 8.3409, 8.3409, 9.7131, 25.3627, 25.3627, 31.4086, 16.6083, -16.605, -0.0048,  2.0,  2.0,  1.4,  1.4,  3686,  2063,  95.0, 
se223, 8.1207, 8.1207, 9.3565, 22.9481, 22.9481, 28.8199, 14.4116, -14.3882, -0.0001,  2.0,  2.0,  1.4,  1.6,  4102,  2231,  106.0, 
se224, 7.9158, 7.9158, 9.0101, 20.7924, 20.7924, 26.6385, 12.4466, -12.4523, 0.0016,  2.0,  2.0,  1.4,  1.8,  4534,  2443,  145.0, 
se225, 9.52, 9.52, 11.6978, 42.9053, 42.9053, 53.9208, 34.6493, -34.633, -0.001,  2.0,  2.0,  1.6,  0.2,  2694,  1779,  63.0, 
se226, 9.2941, 9.2941, 11.4118, 39.7088, 39.7092, 48.8656, 31.6724, -31.6565, 0.0009,  2.0,  2.0,  1.6,  0.4,  3166,  1995,  69.0, 
se227, 9.0362, 9.0362, 11.0539, 36.0667, 36.0667, 43.8141, 28.2333, -28.2326, -0.0016,  2.0,  2.0,  1.6,  0.6,  3166,  1899,  67.0, 
se228, 8.7697, 8.7696, 10.6655, 32.4526, 32.4526, 39.1608, 24.8134, -24.8334, 0.0018,  2.0,  2.0,  1.6,  0.8,  2606,  1563,  42.0, 
se229, 8.5127, 8.5127, 10.285, 29.2348, 29.2349, 35.2048, 21.7987, -21.8084, 0.0006,  2.0,  2.0,  1.6,  1.0,  2622,  1547,  42.0, 
se230, 8.2764, 8.2764, 9.9334, 26.5119, 26.5119, 31.9895, 19.2963, -19.3019, 0.0008,  2.0,  2.0,  1.6,  1.2,  2998,  1723,  52.0, 
se231, 8.0411, 8.0411, 9.5606, 23.856, 23.856, 29.0523, 16.8176, -16.8245, -0.0014,  2.0,  2.0,  1.6,  1.4,  3110,  1739,  58.0, 
se232, 7.825, 7.825, 9.2075, 21.5481, 21.5479, 26.6214, 14.6572, -14.6705, -0.0015,  2.0,  2.0,  1.6,  1.6,  3694,  2055,  93.0, 
se233, 7.6167, 7.6167, 8.85, 19.4032, 19.4033, 24.4591, 12.6572, -12.6532, -0.0049,  2.0,  2.0,  1.6,  1.8,  3550,  1883,  79.0, 
se234, 9.2209, 9.2209, 11.5566, 41.1139, 41.1124, 50.533, 34.5639, -34.5591, 0.0268,  2.0,  2.0,  1.8,  0.2,  3094,  1915,  67.0, 
se235, 8.9922, 8.9926, 11.2566, 37.8217, 37.8396, 45.5904, 31.4435, -31.431, 0.0091,  2.0,  2.0,  1.8,  0.4,  2926,  1779,  59.0, 
se236, 8.7396, 8.7396, 10.9014, 34.2997, 34.2997, 40.813, 28.0416, -28.0497, 0.0206,  2.0,  2.0,  1.8,  0.6,  2622,  1587,  47.0, 
se237, 8.4888, 8.4888, 10.543, 31.0555, 31.0555, 36.6672, 24.9651, -24.9548, -0.0047,  2.0,  2.0,  1.8,  0.8,  2742,  1603,  49.0, 
se238, 8.2351, 8.2351, 10.1613, 27.8905, 27.8905, 32.8904, 21.9444, -21.9521, 0.0008,  2.0,  2.0,  1.8,  1.0,  2782,  1595,  49.0, 
se239, 7.9906, 7.9906, 9.7847, 25.0517, 25.0517, 29.6487, 19.2564, -19.2488, -0.0001,  2.0,  2.0,  1.8,  1.2,  2726,  1547,  46.0, 
se240, 7.7725, 7.7726, 9.4525, 22.7762, 22.7762, 27.1201, 17.1304, -17.13, 0.004,  2.0,  2.0,  1.8,  1.4,  3182,  1755,  67.0, 
se241, 7.5513, 7.5475, 9.0755, 20.4102, 20.3489, 24.6755, 14.8672, -14.7918, -0.0563,  2.0,  2.0,  1.8,  1.6,  2870,  1571,  51.0, 
se242, 7.3467, 7.3467, 8.7254, 18.3552, 18.3552, 22.6817, 12.908, -12.8985, -0.0152,  2.0,  2.0,  1.8,  1.8,  2670,  1435,  39.0, 
se243, 10.8312, 12.8558, 12.8542, 38.8405, 103.3219, 103.567, 0.0591, -74.6341, 74.5408,  3.0,  1.0,  0.2,  0.2,  2830,  2087,  60.0, 
se244, 10.5852, 12.632, 12.5866, 36.8078, 97.0246, 96.1679, -0.9615, -69.1072, 71.1682,  3.0,  1.0,  0.2,  0.4,  2958,  2155,  65.0, 
se245, 10.3205, 12.4047, 12.28, 34.5898, 90.4678, 89.4696, -2.0946, -63.4664, 68.0914,  3.0,  1.0,  0.2,  0.6,  2886,  2071,  62.0, 
se246, 10.0498, 12.1824, 11.9575, 32.382, 84.0505, 83.5985, -3.1722, -58.165, 65.3335,  3.0,  1.0,  0.2,  0.8,  2926,  2019,  59.0, 
se247, 9.7848, 11.9802, 11.6358, 30.2959, 78.2237, 78.7269, -4.2139, -53.3576, 63.1602,  3.0,  1.0,  0.2,  1.0,  2670,  1879,  50.0, 
se248, 9.5244, 11.7948, 11.3152, 28.2986, 72.8428, 74.7265, -5.1635, -49.0831, 61.505,  3.0,  1.0,  0.2,  1.2,  2702,  1835,  48.0, 
se249, 9.2765, 11.6325, 11.0077, 26.4895, 68.0531, 71.5582, -5.9946, -45.3551, 60.2581,  3.0,  1.0,  0.2,  1.4,  2654,  1791,  50.0, 
se250, 9.0406, 11.4807, 10.7111, 24.8492, 63.6861, 68.7968, -6.7351, -42.0648, 59.0508,  3.0,  1.0,  0.2,  1.6,  2494,  1691,  39.0, 
se251, 8.8293, 11.3531, 10.4388, 23.4108, 60.1582, 66.6995, -7.4332, -39.3574, 58.2468,  3.0,  1.0,  0.2,  1.8,  2206,  1527,  37.0, 
se252, 10.4617, 12.4425, 12.4874, 34.1245, 94.8132, 95.9202, 1.0222, -71.3119, 69.146,  3.0,  1.0,  0.4,  0.2,  2718,  1951,  52.0, 
se253, 10.225, 12.2235, 12.2241, 32.281, 88.9544, 89.039, 0.0396, -66.0076, 65.9638,  3.0,  1.0,  0.4,  0.4,  2950,  2067,  64.0, 
se254, 9.9704, 12.0015, 11.9244, 30.3094, 82.8505, 82.7951, -1.0234, -60.614, 63.0134,  3.0,  1.0,  0.4,  0.6,  2846,  1983,  54.0, 
se255, 9.7088, 11.7833, 11.6066, 28.3274, 76.8844, 77.2912, -2.0675, -55.4753, 60.3991,  3.0,  1.0,  0.4,  0.8,  2926,  1947,  56.0, 
se256, 9.4516, 11.5841, 11.2891, 26.4587, 71.4261, 72.7085, -3.0665, -50.8123, 58.3008,  3.0,  1.0,  0.4,  1.0,  2750,  1839,  49.0, 
se257, 9.2009, 11.4039, 10.9756, 24.6975, 66.4824, 68.9842, -3.9861, -46.7132, 56.7096,  3.0,  1.0,  0.4,  1.2,  2782,  1803,  49.0, 
se258, 8.9599, 11.2396, 10.6695, 23.0863, 61.9512, 65.8717, -4.7976, -43.0192, 55.3592,  3.0,  1.0,  0.4,  1.4,  2718,  1747,  49.0, 
se259, 8.7345, 11.0984, 10.3815, 21.638, 58.0725, 63.4626, -5.53, -39.9158, 54.4378,  3.0,  1.0,  0.4,  1.6,  2614,  1675,  44.0, 
se260, 8.5268, 10.9707, 10.1116, 20.3584, 54.7163, 61.4325, -6.1663, -37.28, 53.5742,  3.0,  1.0,  0.4,  1.8,  2374,  1531,  41.0, 
se261, 10.0776, 12.0209, 12.1448, 30.0827, 87.3624, 88.305, 1.9736, -68.3365, 63.8505,  3.0,  1.0,  0.6,  0.2,  2622,  1835,  47.0, 
se262, 9.851, 11.8055, 11.8845, 28.4011, 81.859, 81.9317, 1.0262, -63.2404, 60.7907,  3.0,  1.0,  0.6,  0.4,  2958,  1975,  61.0, 
se263, 9.6039, 11.5842, 11.586, 26.5856, 76.079, 76.0896, 0.0242, -58.0039, 57.8922,  3.0,  1.0,  0.6,  0.6,  2886,  1915,  57.0, 
se264, 9.3525, 11.3721, 11.2739, 24.7963, 70.5604, 71.0245, -0.9946, -53.0804, 55.5109,  3.0,  1.0,  0.6,  0.8,  2966,  1919,  58.0, 
se265, 9.1008, 11.1695, 10.9539, 23.0796, 65.3265, 66.629, -1.9363, -48.4733, 53.393,  3.0,  1.0,  0.6,  1.0,  2766,  1783,  49.0, 
se266, 8.8596, 10.9954, 10.6455, 21.502, 60.7661, 63.2207, -2.8388, -44.5228, 51.9504,  3.0,  1.0,  0.6,  1.2,  2750,  1747,  47.0, 
se267, 8.6278, 10.838, 10.3464, 20.0659, 56.6504, 60.4179, -3.6422, -41.0162, 50.7843,  3.0,  1.0,  0.6,  1.4,  2702,  1695,  46.0, 
se268, 8.4121, 10.709, 10.0657, 18.7867, 53.1491, 58.3768, -4.369, -38.1164, 50.1108,  3.0,  1.0,  0.6,  1.6,  2654,  1623,  44.0, 
se269, 8.2076, 10.5662, 9.7847, 17.6526, 49.7102, 55.9983, -4.9983, -35.2121, 48.8113,  3.0,  1.0,  0.6,  1.8,  2430,  1479,  43.0, 
se270, 9.705, 11.6063, 11.8331, 26.7171, 80.9805, 81.1502, 2.8706, -65.6941, 58.7014,  3.0,  1.0,  0.8,  0.2,  2734,  1863,  50.0, 
se271, 9.4854, 11.3933, 11.5741, 25.1423, 75.7767, 75.2369, 1.9758, -60.7544, 55.744,  3.0,  1.0,  0.8,  0.4,  3062,  1995,  84.0, 
se272, 9.2467, 11.176, 11.2781, 23.4633, 70.3463, 69.8329, 0.9928, -55.7158, 53.1845,  3.0,  1.0,  0.8,  0.6,  3118,  1983,  67.0, 
se273, 9.001, 10.9641, 10.9653, 21.7999, 65.0899, 65.0784, 0.0117, -50.9007, 50.859,  3.0,  1.0,  0.8,  0.8,  3126,  1939,  67.0, 
se274, 8.7583, 10.7677, 10.6497, 20.2334, 60.2254, 61.0691, -0.9239, -46.4934, 48.9346,  3.0,  1.0,  0.8,  1.0,  3014,  1859,  57.0, 
se275, 8.5222, 10.5901, 10.3388, 18.7942, 55.809, 57.7566, -1.7899, -42.5358, 47.4041,  3.0,  1.0,  0.8,  1.2,  2918,  1771,  51.0, 
se276, 8.2986, 10.4356, 10.0419, 17.5013, 51.949, 55.1449, -2.5806, -39.1284, 46.289,  3.0,  1.0,  0.8,  1.4,  2918,  1731,  52.0, 
se277, 8.0872, 10.302, 9.7595, 16.3332, 48.5833, 53.1059, -3.2736, -36.2269, 45.4991,  3.0,  1.0,  0.8,  1.6,  2886,  1691,  54.0, 
se278, 7.8896, 10.1753, 9.4854, 15.3098, 45.5015, 51.2054, -3.9094, -33.5413, 44.6307,  3.0,  1.0,  0.8,  1.8,  2550,  1515,  47.0, 
se279, 9.3334, 11.1941, 11.5462, 23.715, 75.6793, 74.5533, 3.7186, -63.5063, 54.117,  3.0,  1.0,  1.0,  0.2,  2806,  1851,  52.0, 
se280, 9.1239, 10.9871, 11.2922, 22.272, 70.7879, 69.1398, 2.8499, -58.8174, 51.4312,  3.0,  1.0,  1.0,  0.4,  3030,  1955,  62.0, 
se281, 8.893, 10.7726, 10.998, 20.7144, 65.6262, 64.1268, 1.881, -53.9486, 48.9214,  3.0,  1.0,  1.0,  0.6,  3286,  2023,  72.0, 
se282, 8.6535, 10.5619, 10.6829, 19.176, 60.5442, 59.6496, 0.9197, -49.1586, 46.6642,  3.0,  1.0,  1.0,  0.8,  3142,  1907,  63.0, 
se283, 8.4169, 10.3649, 10.3647, 17.7391, 55.8314, 55.832, -0.0015, -44.7458, 44.7474,  3.0,  1.0,  1.0,  1.0,  2870,  1707,  49.0, 
se284, 8.1877, 10.1891, 10.0557, 16.4222, 51.6521, 52.7396, -0.8424, -40.9146, 43.2805,  3.0,  1.0,  1.0,  1.2,  2926,  1715,  52.0, 
se285, 7.9689, 10.0353, 9.7567, 15.2362, 47.9433, 50.2722, -1.6129, -37.5426, 42.1924,  3.0,  1.0,  1.0,  1.4,  2854,  1651,  48.0, 
se286, 7.7655, 9.9069, 9.4752, 14.196, 44.7577, 48.3922, -2.3234, -34.6635, 41.4716,  3.0,  1.0,  1.0,  1.6,  2838,  1635,  54.0, 
se287, 7.5728, 9.7824, 9.2029, 13.2752, 41.8309, 46.629, -2.9292, -32.0505, 40.637,  3.0,  1.0,  1.0,  1.8,  2542,  1447,  42.0, 
se288, 8.9867, 10.8073, 11.3063, 21.232, 71.6519, 68.8189, 4.497, -62.0783, 50.1475,  3.0,  1.0,  1.2,  0.2,  2974,  1871,  57.0, 
se289, 8.7835, 10.6025, 11.0522, 19.8857, 66.9007, 63.7691, 3.6531, -57.3869, 47.573,  3.0,  1.0,  1.2,  0.4,  3094,  1927,  66.0, 
se290, 8.5571, 10.3883, 10.7553, 18.4264, 61.8558, 59.0334, 2.7, -52.5361, 45.1176,  3.0,  1.0,  1.2,  0.6,  3254,  1951,  70.0, 
se291, 8.325, 10.1793, 10.4389, 17.0058, 56.9073, 54.8226, 1.7459, -47.7866, 42.9363,  3.0,  1.0,  1.2,  0.8,  3094,  1839,  59.0, 
se292, 8.0945, 9.9842, 10.1212, 15.672, 52.3812, 51.2473, 0.8407, -43.487, 41.09,  3.0,  1.0,  1.2,  1.0,  3158,  1835,  62.0, 
se293, 7.8703, 9.8053, 9.8066, 14.4588, 48.2464, 48.2303, 0.0045, -39.5852, 39.5541,  3.0,  1.0,  1.2,  1.2,  2854,  1623,  47.0, 
se294, 7.6565, 9.6467, 9.5045, 13.3689, 44.6146, 45.7779, -0.7509, -36.188, 38.3508,  3.0,  1.0,  1.2,  1.4,  2766,  1575,  45.0, 
se295, 7.4573, 9.516, 9.2206, 12.4049, 41.527, 43.9554, -1.44, -33.3332, 37.5897,  3.0,  1.0,  1.2,  1.6,  2710,  1531,  48.0, 
se296, 7.2713, 9.4038, 8.9479, 11.5735, 38.7526, 42.4844, -2.0612, -30.7912, 37.0074,  3.0,  1.0,  1.2,  1.8,  2534,  1435,  40.0, 
se297, 8.6582, 10.4395, 11.1042, 19.1515, 68.563, 63.7688, 5.2422, -61.0001, 46.7001,  3.0,  1.0,  1.4,  0.2,  2822,  1779,  55.0, 
se298, 8.4616, 10.238, 10.8515, 17.8974, 63.95, 59.0723, 4.414, -56.4583, 44.2316,  3.0,  1.0,  1.4,  0.4,  2942,  1799,  62.0, 
se299, 8.2411, 10.0253, 10.5519, 16.5262, 58.97, 54.6064, 3.463, -51.5413, 41.8528,  3.0,  1.0,  1.4,  0.6,  2942,  1795,  55.0, 
se300, 8.0143, 9.8175, 10.2344, 15.1933, 54.1467, 50.6254, 2.5043, -46.909, 39.7116,  3.0,  1.0,  1.4,  0.8,  2870,  1727,  49.0, 
se301, 7.7889, 9.6218, 9.912, 13.9463, 49.656, 47.1991, 1.5888, -42.5563, 37.8776,  3.0,  1.0,  1.4,  1.0,  2822,  1647,  46.0, 
se302, 7.5677, 9.4396, 9.5908, 12.8082, 45.5267, 44.265, 0.7712, -38.6297, 36.3071,  3.0,  1.0,  1.4,  1.2,  2606,  1503,  40.0, 
se303, 7.3616, 9.2883, 9.2911, 11.8007, 42.0958, 42.0584, 0.0091, -35.3073, 35.2556,  3.0,  1.0,  1.4,  1.4,  2742,  1559,  44.0, 
se304, 7.1674, 9.1572, 9.0031, 10.9171, 39.0305, 40.2784, -0.6795, -32.3869, 34.4315,  3.0,  1.0,  1.4,  1.6,  2742,  1527,  49.0, 
