se-name,  Kxx,  Kyy,  Kzz,  Omegaxx,  Omegayy,  Omegazz,  PIxx,  PIyy,  PIzz,  lam1,  lam2,  e1,  e2,  nelems,  nnodes,  time, 
se2824, 23.5921, 24.2918, 33.4382, 856.113, 1068.5492, 1075.4492, 836.8934, -1050.7831, 165.7259,  8.0,  7.0,  1.6,  1.6,  2326,  1483,  40.0, 
se2825, 22.7248, 23.4553, 32.0876, 758.2147, 954.5622, 976.5416, 739.6277, -937.4184, 159.1261,  8.0,  7.0,  1.6,  1.8,  2278,  1423,  37.0, 
se2826, 29.6988, 30.2811, 42.8449, 1844.9452, 2210.6748, 2229.1594, 1826.838, -2193.4775, 248.8445,  8.0,  7.0,  1.8,  0.2,  2462,  1827,  51.0, 
se2827, 28.9508, 29.5443, 41.8248, 1703.1701, 2049.663, 2031.3615, 1685.4486, -2033.1797, 237.4095,  8.0,  7.0,  1.8,  0.4,  2478,  1803,  52.0, 
se2828, 28.0672, 28.6649, 40.5609, 1543.8457, 1864.2032, 1826.123, 1527.4236, -1848.4912, 221.433,  8.0,  7.0,  1.8,  0.6,  2486,  1771,  52.0, 
se2829, 27.1057, 27.7127, 39.1507, 1382.0384, 1676.8768, 1632.2596, 1366.2157, -1661.7095, 206.3254,  8.0,  7.0,  1.8,  0.8,  2462,  1707,  50.0, 
se2830, 26.1561, 26.7688, 37.747, 1235.6046, 1504.7705, 1461.2475, 1219.537, -1490.4987, 191.3922,  8.0,  7.0,  1.8,  1.0,  2446,  1667,  48.0, 
se2831, 25.171, 25.8065, 36.2671, 1091.694, 1342.0114, 1304.0995, 1076.0638, -1328.2452, 180.837,  8.0,  7.0,  1.8,  1.2,  2414,  1607,  45.0, 
se2832, 24.222, 24.8612, 34.8071, 967.8471, 1190.3286, 1168.1507, 952.9383, -1176.5862, 165.8933,  8.0,  7.0,  1.8,  1.4,  2374,  1543,  45.0, 
se2833, 23.2836, 23.9711, 33.3745, 848.5533, 1062.7085, 1049.8188, 834.0058, -1049.4452, 162.3934,  8.0,  7.0,  1.8,  1.6,  2294,  1471,  41.0, 
se2834, 22.4198, 23.1303, 32.0305, 752.1213, 948.949, 951.9302, 738.1198, -934.6526, 154.6203,  8.0,  7.0,  1.8,  1.8,  2222,  1403,  38.0, 
se2835, 36.825, 36.8247, 48.262, 2925.9028, 2925.6298, 3686.1162, 2729.7128, -2729.4638, -0.3148,  8.0,  8.0,  0.2,  0.2,  3430,  2619,  104.0, 
se2836, 35.9132, 35.9129, 47.1116, 2707.4778, 2707.5454, 3335.8789, 2515.8997, -2514.6117, 0.1709,  8.0,  8.0,  0.2,  0.4,  3702,  2767,  113.0, 
se2837, 34.883, 34.8853, 45.7302, 2468.3686, 2466.7187, 2998.2737, 2281.7449, -2281.5555, 0.3852,  8.0,  8.0,  0.2,  0.6,  4110,  2891,  140.0, 
se2838, 33.7752, 33.7752, 44.1933, 2223.1317, 2223.171, 2682.9705, 2045.2381, -2046.2627, -0.1996,  8.0,  8.0,  0.2,  0.8,  3678,  2583,  104.0, 
se2839, 32.6646, 32.6646, 42.6124, 1993.1805, 1993.1763, 2404.4381, 1825.4595, -1825.3309, 0.1877,  8.0,  8.0,  0.2,  1.0,  2958,  2095,  65.0, 
se2840, 31.6017, 31.6018, 41.0663, 1787.3629, 1787.3418, 2169.0025, 1628.1852, -1628.2637, -0.0445,  8.0,  8.0,  0.2,  1.2,  3278,  2203,  74.0, 
se2841, 30.5666, 30.5654, 39.5201, 1599.0035, 1598.0515, 1964.5872, 1448.4239, -1447.1429, -0.9391,  8.0,  8.0,  0.2,  1.4,  3086,  2079,  71.0, 
se2842, 29.6085, 29.6093, 38.0372, 1432.3341, 1432.8478, 1796.2083, 1288.9443, -1289.4742, 0.3816,  8.0,  8.0,  0.2,  1.6,  3102,  2051,  74.0, 
se2843, 28.635, 28.6344, 36.5332, 1276.4042, 1276.2468, 1638.5741, 1141.8878, -1141.7651, -0.2619,  8.0,  8.0,  0.2,  1.8,  2622,  1775,  50.0, 
se2844, 36.0491, 36.0502, 47.6583, 2810.1361, 2810.8407, 3507.022, 2656.3319, -2656.1968, -0.4047,  8.0,  8.0,  0.4,  0.2,  3142,  2395,  90.0, 
se2845, 35.1555, 35.1577, 46.5335, 2600.9199, 2602.0884, 3176.7366, 2451.0685, -2451.724, 0.5356,  8.0,  8.0,  0.4,  0.4,  3454,  2527,  99.0, 
se2846, 34.1367, 34.1417, 45.1583, 2367.4161, 2369.7832, 2855.2352, 2222.8164, -2225.7287, 2.1226,  8.0,  8.0,  0.4,  0.6,  3766,  2619,  114.0, 
se2847, 33.0548, 33.0549, 43.6395, 2133.5644, 2133.5742, 2556.3124, 1995.6867, -1995.7416, -0.1067,  8.0,  8.0,  0.4,  0.8,  3662,  2503,  104.0, 
se2848, 31.927, 31.927, 42.0297, 1905.802, 1905.8011, 2283.2171, 1775.6469, -1774.4127, 0.2768,  8.0,  8.0,  0.4,  1.0,  2910,  2015,  64.0, 
se2849, 30.9015, 30.9015, 40.5295, 1711.7737, 1711.7695, 2063.3152, 1588.0366, -1590.02, 0.0204,  8.0,  8.0,  0.4,  1.2,  3246,  2115,  78.0, 
se2850, 29.874, 29.874, 38.9806, 1527.9795, 1527.9815, 1865.608, 1410.2422, -1410.1849, -0.1043,  8.0,  8.0,  0.4,  1.4,  3062,  1999,  68.0, 
se2851, 28.9157, 28.9166, 37.5025, 1367.1513, 1367.296, 1702.2168, 1255.2627, -1255.3073, 0.2115,  8.0,  8.0,  0.4,  1.6,  3238,  2051,  72.0, 
se2852, 27.9534, 27.9534, 36.0059, 1216.9483, 1216.9393, 1551.2598, 1112.7614, -1111.4541, -0.1421,  8.0,  8.0,  0.4,  1.8,  2798,  1759,  50.0, 
se2853, 35.2518, 35.2503, 47.1167, 2711.2962, 2709.7068, 3332.6501, 2592.8913, -2592.828, -0.9968,  8.0,  8.0,  0.6,  0.2,  3262,  2411,  93.0, 
se2854, 34.3916, 34.3918, 46.027, 2511.5217, 2511.8672, 3023.9527, 2398.417, -2397.0849, -0.1094,  8.0,  8.0,  0.6,  0.4,  3686,  2583,  115.0, 
se2855, 33.3964, 33.3964, 44.6701, 2286.7921, 2286.7864, 2719.4135, 2177.4287, -2176.9704, -0.9109,  8.0,  8.0,  0.6,  0.6,  4126,  2747,  145.0, 
se2856, 32.3135, 32.3131, 43.1363, 2054.8333, 2054.8449, 2430.1673, 1949.9042, -1950.305, 0.1365,  8.0,  8.0,  0.6,  0.8,  3806,  2503,  116.0, 
se2857, 31.1918, 31.1918, 41.506, 1830.0717, 1830.0662, 2165.7255, 1730.2473, -1728.9242, 0.0009,  8.0,  8.0,  0.6,  1.0,  2870,  1991,  61.0, 
se2858, 30.2021, 30.2021, 40.0602, 1647.8224, 1647.8154, 1960.8858, 1552.8415, -1552.9008, -1.046,  8.0,  8.0,  0.6,  1.2,  3142,  2075,  70.0, 
se2859, 29.1842, 29.1842, 38.5186, 1469.3922, 1469.3868, 1771.0332, 1378.9386, -1378.2758, -0.0093,  8.0,  8.0,  0.6,  1.4,  2982,  1967,  63.0, 
se2860, 28.2353, 28.2357, 37.0443, 1313.0917, 1313.1665, 1613.1467, 1226.5268, -1226.6273, -0.1543,  8.0,  8.0,  0.6,  1.6,  3254,  2075,  84.0, 
se2861, 27.2675, 27.2674, 35.5302, 1165.0544, 1165.0148, 1464.2095, 1083.0091, -1082.8342, -0.3933,  8.0,  8.0,  0.6,  1.8,  2718,  1727,  47.0, 
se2862, 34.6142, 34.6133, 46.8892, 2664.7001, 2664.2949, 3201.259, 2577.839, -2577.4155, -0.2562,  8.0,  8.0,  0.8,  0.2,  4742,  3459,  194.0, 
se2863, 33.7297, 33.7298, 45.7267, 2457.127, 2457.1509, 2898.3543, 2372.0511, -2372.5362, -0.0187,  8.0,  8.0,  0.8,  0.4,  4854,  3399,  197.0, 
se2864, 32.7313, 32.7313, 44.3441, 2231.8295, 2231.8185, 2603.2043, 2150.6171, -2150.794, -0.1022,  8.0,  8.0,  0.8,  0.6,  5030,  3387,  218.0, 
se2865, 31.6751, 31.6752, 42.832, 2006.8125, 2006.8159, 2329.639, 1928.8608, -1928.6408, 0.0044,  8.0,  8.0,  0.8,  0.8,  5030,  3247,  214.0, 
se2866, 30.51, 30.51, 41.1249, 1775.6869, 1775.6863, 2064.1207, 1700.9341, -1700.5912, 2.7005,  8.0,  8.0,  0.8,  1.0,  2790,  1959,  59.0, 
se2867, 29.5391, 29.5406, 39.6854, 1597.5862, 1598.345, 1868.7145, 1526.0849, -1527.1192, -0.028,  8.0,  8.0,  0.8,  1.2,  3750,  2403,  106.0, 
se2868, 28.5143, 28.5127, 38.1265, 1421.8845, 1420.8571, 1683.5692, 1353.8227, -1352.8191, -0.8973,  8.0,  8.0,  0.8,  1.4,  3286,  2083,  78.0, 
se2869, 27.52, 27.5466, 36.6021, 1259.2308, 1267.1795, 1523.4481, 1193.6278, -1202.2108, 7.2176,  8.0,  8.0,  0.8,  1.6,  2926,  1859,  61.0, 
se2870, 26.6098, 26.6096, 35.1322, 1123.7912, 1123.7255, 1388.7911, 1061.496, -1062.1761, -0.1195,  8.0,  8.0,  0.8,  1.8,  2662,  1675,  47.0, 
se2871, 33.9229, 33.9228, 46.5659, 2607.3022, 2607.234, 3065.0849, 2546.4724, -2543.9146, -0.0382,  8.0,  8.0,  1.0,  0.2,  4526,  3291,  187.0, 
se2872, 33.0756, 33.0756, 45.4462, 2409.2777, 2409.2887, 2781.0125, 2347.9128, -2348.066, 0.3392,  8.0,  8.0,  1.0,  0.4,  4838,  3411,  212.0, 
se2873, 32.0902, 32.0903, 44.0687, 2187.003, 2187.0099, 2496.7438, 2127.6474, -2127.5204, 0.0025,  8.0,  8.0,  1.0,  0.6,  4958,  3371,  212.0, 
se2874, 31.0675, 31.0675, 42.6011, 1971.2204, 1971.2234, 2239.0864, 1914.071, -1914.4637, -1.3611,  8.0,  8.0,  1.0,  0.8,  5222,  3435,  224.0, 
se2875, 29.8686, 29.8686, 40.8626, 1738.7775, 1738.7824, 1975.5255, 1684.9097, -1684.9167, 0.8241,  8.0,  8.0,  1.0,  1.0,  2902,  1947,  65.0, 
se2876, 28.9766, 28.9767, 39.4879, 1570.9685, 1570.9694, 1797.2316, 1518.44, -1518.3517, -0.0144,  8.0,  8.0,  1.0,  1.2,  5246,  3291,  236.0, 
se2877, 27.9648, 27.9648, 37.9378, 1397.0334, 1397.0332, 1617.125, 1346.4514, -1346.4224, 0.1084,  8.0,  8.0,  1.0,  1.4,  5206,  3199,  223.0, 
se2878, 27.0004, 27.0004, 36.4254, 1242.0145, 1242.0035, 1463.9186, 1193.4385, -1193.2418, -0.0592,  8.0,  8.0,  1.0,  1.6,  5222,  3167,  223.0, 
se2879, 25.9989, 25.9987, 34.8348, 1092.7145, 1092.5973, 1320.3055, 1046.2115, -1046.1559, -0.3208,  8.0,  8.0,  1.0,  1.8,  2582,  1635,  47.0, 
se2880, 33.3569, 33.3568, 46.423, 2579.6823, 2579.6497, 2959.3677, 2534.113, -2534.0505, 0.5326,  8.0,  8.0,  1.2,  0.2,  4206,  2915,  149.0, 
se2881, 32.5089, 32.5071, 45.2818, 2380.4351, 2379.198, 2683.0065, 2336.234, -2335.1205, -0.8735,  8.0,  8.0,  1.2,  0.4,  4486,  3067,  178.0, 
se2882, 31.53, 31.53, 43.8951, 2158.4022, 2158.4077, 2408.8414, 2115.7513, -2115.1129, -0.0043,  8.0,  8.0,  1.2,  0.6,  4638,  3123,  178.0, 
se2883, 30.2718, 30.2717, 42.0297, 1890.8464, 1890.8432, 2106.5008, 1849.7698, -1849.5133, -0.1362,  8.0,  8.0,  1.2,  0.8,  2670,  1883,  57.0, 
se2884, 29.2852, 29.2851, 40.5943, 1702.5346, 1702.5343, 1893.9609, 1663.227, -1663.1865, -0.033,  8.0,  8.0,  1.2,  1.0,  2726,  1859,  60.0, 
se2885, 28.4309, 28.4309, 39.3005, 1546.338, 1546.3377, 1729.1799, 1509.8446, -1508.617, -0.6185,  8.0,  8.0,  1.2,  1.2,  4942,  3131,  194.0, 
se2886, 27.4267, 27.4267, 37.7574, 1375.0849, 1375.0824, 1554.9451, 1337.9506, -1338.1231, -0.0665,  8.0,  8.0,  1.2,  1.4,  4806,  3011,  181.0, 
se2887, 26.4581, 26.458, 36.2334, 1220.5491, 1220.4778, 1404.3899, 1184.8583, -1184.7944, -0.0442,  8.0,  8.0,  1.2,  1.6,  4766,  2955,  176.0, 
se2888, 25.4084, 25.4084, 34.5755, 1068.5011, 1068.4932, 1258.7713, 1034.5802, -1034.5775, 0.0042,  8.0,  8.0,  1.2,  1.8,  2534,  1587,  48.0, 
se2889, 32.8683, 32.8682, 46.3033, 2556.8903, 2556.9057, 2871.5974, 2523.9559, -2523.9065, 0.0063,  8.0,  8.0,  1.4,  0.2,  4054,  2827,  139.0, 
se2890, 32.0435, 32.0435, 45.1885, 2362.994, 2363.0004, 2609.3144, 2330.9115, -2330.8464, 0.885,  8.0,  8.0,  1.4,  0.4,  4278,  2915,  156.0, 
se2891, 30.8852, 30.885, 43.4503, 2092.349, 2092.3586, 2298.0271, 2060.6717, -2061.5283, 0.0118,  8.0,  8.0,  1.4,  0.6,  2702,  1939,  61.0, 
se2892, 29.874, 29.8739, 41.9778, 1882.0727, 1882.0749, 2056.3344, 1851.5306, -1851.8304, -0.0286,  8.0,  8.0,  1.4,  0.8,  2758,  1915,  60.0, 
se2893, 28.8596, 28.8595, 40.4946, 1689.6201, 1689.6262, 1844.7717, 1660.6763, -1660.6831, 0.137,  8.0,  8.0,  1.4,  1.0,  2710,  1843,  62.0, 
se2894, 27.8096, 27.8095, 38.8991, 1499.2546, 1499.2466, 1645.5131, 1471.1543, -1472.8813, -0.053,  8.0,  8.0,  1.4,  1.2,  2606,  1755,  58.0, 
se2895, 26.951, 26.9509, 37.6091, 1357.4597, 1357.4924, 1500.8471, 1330.5181, -1330.9705, -0.9458,  8.0,  8.0,  1.4,  1.4,  4894,  3043,  190.0, 
se2896, 25.9584, 25.9252, 36.03, 1203.562, 1193.758, 1345.7403, 1177.3532, -1167.4004, -7.9357,  8.0,  8.0,  1.4,  1.6,  4118,  2535,  130.0, 
se2897, 25.0593, 25.0309, 34.5957, 1070.8444, 1065.353, 1226.1665, 1045.5088, -1039.9309, -5.9389,  8.0,  8.0,  1.4,  1.8,  4078,  2487,  132.0, 
se2898, 32.437, 32.4509, 46.1785, 2530.29, 2537.4772, 2797.2045, 2505.952, -2513.4763, 4.6738,  8.0,  8.0,  1.6,  0.2,  3622,  2539,  110.0, 
se2899, 31.5853, 31.595, 44.9955, 2327.1524, 2331.6825, 2530.4481, 2302.0678, -2308.0523, 3.1765,  8.0,  8.0,  1.6,  0.4,  3454,  2395,  96.0, 
se2900, 30.6416, 30.6415, 43.6382, 2116.3247, 2116.3307, 2276.5298, 2093.6134, -2093.2036, -0.0196,  8.0,  8.0,  1.6,  0.6,  3398,  2331,  96.0, 
se2901, 29.638, 29.6415, 42.1684, 1904.577, 1906.7866, 2039.946, 1882.2956, -1884.7697, 1.4269,  8.0,  8.0,  1.6,  0.8,  3758,  2559,  122.0, 
se2902, 28.4702, 28.4699, 40.3664, 1671.043, 1671.0539, 1795.3687, 1649.0409, -1650.2698, 0.0513,  8.0,  8.0,  1.6,  1.0,  2630,  1811,  55.0, 
se2903, 27.4377, 27.4374, 38.8033, 1485.6585, 1485.7069, 1603.883, 1464.558, -1465.7516, -0.1112,  8.0,  8.0,  1.6,  1.2,  2590,  1747,  52.0, 
se2904, 26.4239, 26.4236, 37.2434, 1317.6072, 1317.6198, 1436.3238, 1297.3685, -1297.5821, -0.0478,  8.0,  8.0,  1.6,  1.4,  2582,  1691,  49.0, 
se2905, 25.4718, 25.4718, 35.768, 1172.4813, 1172.4895, 1295.2712, 1152.8648, -1152.9045, -0.0227,  8.0,  8.0,  1.6,  1.6,  2510,  1627,  46.0, 
se2906, 24.546, 24.5457, 34.2887, 1040.0379, 1040.0434, 1174.3602, 1021.1913, -1021.1748, -0.0779,  8.0,  8.0,  1.6,  1.8,  2398,  1531,  41.0, 
se2907, 31.8936, 31.8934, 45.6758, 2451.3041, 2451.3348, 2687.6474, 2433.2183, -2432.6732, 0.1053,  8.0,  8.0,  1.8,  0.2,  2582,  1947,  56.0, 
se2908, 31.1076, 31.1075, 44.6068, 2269.2163, 2269.2453, 2445.7223, 2251.2122, -2249.9435, -0.0091,  8.0,  8.0,  1.8,  0.4,  2678,  1963,  59.0, 
se2909, 30.1824, 30.1822, 43.2916, 2065.7176, 2065.7207, 2202.0093, 2048.1715, -2047.9924, -0.0217,  8.0,  8.0,  1.8,  0.6,  2662,  1923,  58.0, 
se2910, 29.1737, 29.1734, 41.8117, 1855.979, 1856.0139, 1967.7449, 1839.2261, -1839.5451, 0.0006,  8.0,  8.0,  1.8,  0.8,  2678,  1883,  61.0, 
se2911, 28.1422, 28.1421, 40.2766, 1658.4831, 1658.5221, 1757.3145, 1642.4125, -1642.7271, 0.0953,  8.0,  8.0,  1.8,  1.0,  2630,  1811,  58.0, 
se2912, 27.1139, 27.1137, 38.7203, 1474.9151, 1474.9436, 1569.3004, 1459.6471, -1459.7757, 0.1439,  8.0,  8.0,  1.8,  1.2,  2590,  1747,  54.0, 
se2913, 26.1011, 26.101, 37.164, 1307.648, 1307.6834, 1404.0533, 1292.2829, -1292.4619, 0.0298,  8.0,  8.0,  1.8,  1.4,  2470,  1651,  47.0, 
se2914, 25.1788, 25.1787, 35.7451, 1169.4433, 1169.4733, 1271.8569, 1154.8888, -1155.3714, -0.0927,  8.0,  8.0,  1.8,  1.6,  2446,  1603,  44.0, 
se2915, 24.2358, 24.2356, 34.2402, 1034.1361, 1034.154, 1147.5628, 1019.8497, -1020.143, 0.0076,  8.0,  8.0,  1.8,  1.8,  2350,  1515,  40.0, 
se2916, 18.2583, 24.973, 24.9693, 100.88, 1220.7348, 1221.3172, -0.0477, -1164.1024, 1164.3314,  9.0,  1.0,  0.2,  0.2,  2910,  2219,  67.0, 
se2917, 17.9069, 24.6743, 24.5478, 96.2159, 1158.9777, 1171.0712, -2.5484, -1102.794, 1124.6615,  9.0,  1.0,  0.2,  0.4,  3054,  2283,  71.0, 
se2918, 17.5245, 24.3723, 24.0593, 90.9265, 1093.7757, 1125.2517, -5.4978, -1039.2104, 1087.8027,  9.0,  1.0,  0.2,  0.6,  2774,  2131,  65.0, 
se2919, 17.1418, 24.0963, 23.557, 85.4919, 1033.3258, 1087.8728, -8.554, -981.8352, 1057.4381,  9.0,  1.0,  0.2,  0.8,  2966,  2195,  72.0, 
se2920, 16.7561, 23.8286, 23.0345, 80.0699, 975.2168, 1054.7699, -11.5567, -925.9771, 1030.0708,  9.0,  1.0,  0.2,  1.0,  2742,  2035,  59.0, 
se2921, 16.3969, 23.5925, 22.5368, 75.0186, 925.1635, 1028.5289, -14.3241, -877.748, 1008.4385,  9.0,  1.0,  0.2,  1.2,  2694,  1991,  58.0, 
se2922, 16.052, 23.383, 22.0547, 70.2614, 880.4461, 1007.966, -16.7779, -835.3186, 991.2838,  9.0,  1.0,  0.2,  1.4,  2670,  1931,  62.0, 
se2923, 15.7327, 23.1773, 21.5943, 65.859, 841.428, 988.5899, -18.9981, -798.322, 974.5426,  9.0,  1.0,  0.2,  1.6,  2430,  1791,  50.0, 
se2924, 15.4285, 22.9771, 21.1573, 61.7611, 807.2726, 970.7842, -20.8206, -766.4088, 959.0749,  9.0,  1.0,  0.2,  1.8,  2350,  1735,  48.0, 
se2925, 17.7795, 24.3743, 24.5017, 90.6286, 1164.8332, 1152.642, 2.5229, -1120.476, 1098.9418,  9.0,  1.0,  0.4,  0.2,  2942,  2215,  75.0, 
se2926, 17.4384, 24.0721, 24.0745, 86.1439, 1104.5094, 1104.1156, 0.0201, -1060.6201, 1060.3411,  9.0,  1.0,  0.4,  0.4,  3182,  2311,  83.0, 
se2927, 17.0606, 23.7623, 23.5782, 81.0578, 1040.6563, 1059.3332, -2.8658, -998.0194, 1023.7571,  9.0,  1.0,  0.4,  0.6,  2894,  2151,  69.0, 
se2928, 16.6853, 23.4785, 23.0691, 75.9913, 981.2803, 1022.3403, -5.8159, -939.8874, 993.3648,  9.0,  1.0,  0.4,  0.8,  3070,  2203,  79.0, 
se2929, 16.3165, 23.2197, 22.5589, 71.1199, 926.7491, 991.7603, -8.7549, -886.7138, 968.1753,  9.0,  1.0,  0.4,  1.0,  2822,  2043,  66.0, 
se2930, 15.9576, 22.9777, 22.052, 66.4597, 876.8781, 965.612, -11.3733, -837.528, 946.2189,  9.0,  1.0,  0.4,  1.2,  2870,  2027,  66.0, 
se2931, 15.6272, 22.7856, 21.5803, 62.1507, 835.7605, 948.5812, -13.8762, -798.8197, 932.6739,  9.0,  1.0,  0.4,  1.4,  2838,  1999,  66.0, 
se2932, 15.3011, 22.5538, 21.101, 58.2506, 794.391, 924.9086, -16.0149, -758.9207, 911.5647,  9.0,  1.0,  0.4,  1.6,  2526,  1799,  53.0, 
se2933, 15.017, 22.3845, 20.6787, 54.6864, 763.2406, 911.4688, -17.7648, -729.1356, 900.2066,  9.0,  1.0,  0.4,  1.8,  2446,  1743,  49.0, 
se2934, 17.2602, 23.7236, 24.0311, 80.8354, 1112.4443, 1081.3853, 5.1524, -1078.3596, 1031.2995,  9.0,  1.0,  0.6,  0.2,  2942,  2179,  73.0, 
se2935, 16.9255, 23.412, 23.5984, 76.4501, 1053.6059, 1034.397, 2.7797, -1019.7085, 993.9554,  9.0,  1.0,  0.6,  0.4,  3046,  2219,  81.0, 
se2936, 16.5572, 23.0991, 23.0999, 71.6397, 991.8379, 991.7229, 0.003, -958.5428, 958.3895,  9.0,  1.0,  0.6,  0.6,  3014,  2167,  78.0, 
se2937, 16.1873, 22.809, 22.5854, 66.9125, 933.6699, 955.6851, -2.8517, -901.1753, 928.5059,  9.0,  1.0,  0.6,  0.8,  3006,  2135,  71.0, 
se2938, 15.8159, 22.5348, 22.0611, 62.2426, 879.5779, 924.9949, -5.5754, -848.0578, 902.8088,  9.0,  1.0,  0.6,  1.0,  2830,  1987,  61.0, 
se2939, 15.4594, 22.2863, 21.5476, 57.9753, 830.4452, 899.0488, -8.1454, -800.0025, 880.4672,  9.0,  1.0,  0.6,  1.2,  2702,  1907,  56.0, 
se2940, 15.1392, 22.098, 21.0763, 54.1507, 790.3963, 882.8815, -10.5784, -760.8481, 867.9704,  9.0,  1.0,  0.6,  1.4,  2718,  1887,  64.0, 
se2941, 14.8198, 21.8771, 20.5936, 50.6262, 750.3921, 861.8396, -12.6793, -721.9161, 849.3451,  9.0,  1.0,  0.6,  1.6,  2526,  1743,  51.0, 
se2942, 14.5455, 21.7214, 20.1719, 47.5444, 720.5329, 850.3068, -14.6715, -692.9695, 839.7851,  9.0,  1.0,  0.6,  1.8,  2430,  1675,  49.0, 
se2943, 16.7472, 23.0723, 23.6065, 71.7882, 1071.0208, 1016.1715, 7.7572, -1044.9663, 970.345,  9.0,  1.0,  0.8,  0.2,  3094,  2227,  77.0, 
se2944, 16.4144, 22.7518, 23.1636, 67.6347, 1012.3097, 970.3362, 5.4137, -986.3575, 932.5173,  9.0,  1.0,  0.8,  0.4,  2998,  2135,  71.0, 
se2945, 16.0504, 22.4304, 22.6549, 63.1082, 950.8589, 928.5897, 2.7647, -925.2283, 897.6956,  9.0,  1.0,  0.8,  0.6,  2950,  2059,  73.0, 
se2946, 15.6805, 22.1255, 22.1293, 58.6069, 893.1214, 892.625, 0.0433, -867.9667, 867.4097,  9.0,  1.0,  0.8,  0.8,  2926,  2003,  69.0, 
se2947, 15.3154, 21.8455, 21.5979, 54.384, 839.1073, 862.0575, -2.6424, -814.4403, 841.4192,  9.0,  1.0,  0.8,  1.0,  2678,  1835,  55.0, 
se2948, 14.9699, 21.6046, 21.0882, 50.4965, 792.0767, 838.4597, -5.1367, -768.1531, 821.6316,  9.0,  1.0,  0.8,  1.2,  2638,  1799,  51.0, 
se2949, 14.6502, 21.4107, 20.6056, 46.9864, 751.8468, 822.095, -7.5065, -728.5189, 808.1448,  9.0,  1.0,  0.8,  1.4,  2694,  1787,  59.0, 
se2950, 14.3256, 21.1691, 20.1027, 43.8648, 709.7516, 797.9396, -9.6025, -686.9678, 786.3331,  9.0,  1.0,  0.8,  1.6,  2462,  1655,  47.0, 
se2951, 14.0506, 21.0084, 19.6751, 41.0551, 679.935, 785.9225, -11.4452, -657.8216, 776.2964,  9.0,  1.0,  0.8,  1.8,  2414,  1611,  44.0, 
se2952, 16.2501, 22.4413, 23.2262, 63.874, 1038.0054, 957.9863, 10.1331, -1018.4359, 915.7706,  9.0,  1.0,  1.0,  0.2,  2766,  2003,  59.0, 
se2953, 15.9349, 22.1282, 22.7907, 60.1689, 980.7842, 914.5373, 7.9033, -961.0676, 879.4826,  9.0,  1.0,  1.0,  0.4,  3062,  2107,  73.0, 
se2954, 15.5755, 21.797, 22.2764, 55.9596, 919.3567, 872.8982, 5.3161, -899.6165, 844.1428,  9.0,  1.0,  1.0,  0.6,  2990,  2011,  66.0, 
se2955, 15.2105, 21.4875, 21.7446, 51.8299, 861.5536, 837.2906, 2.6194, -842.0077, 813.7699,  9.0,  1.0,  1.0,  0.8,  2894,  1951,  69.0, 
se2956, 14.8511, 21.2016, 21.2074, 47.8994, 807.9655, 807.2425, 0.0328, -788.7307, 787.9584,  9.0,  1.0,  1.0,  1.0,  2838,  1899,  63.0, 
se2957, 14.5051, 20.9528, 20.6811, 44.2869, 759.9813, 783.4672, -2.4659, -741.1083, 767.6649,  9.0,  1.0,  1.0,  1.2,  2686,  1795,  55.0, 
se2958, 14.1647, 20.7083, 20.1481, 41.0179, 713.5313, 760.3812, -4.709, -694.9598, 746.9437,  9.0,  1.0,  1.0,  1.4,  2430,  1611,  45.0, 
se2959, 13.8603, 20.5094, 19.6743, 38.1376, 677.6004, 743.7683, -6.7684, -659.6228, 732.651,  9.0,  1.0,  1.0,  1.6,  2390,  1571,  42.0, 
se2960, 13.5716, 20.3034, 19.203, 35.6118, 642.5744, 725.0891, -8.6142, -624.8202, 716.0431,  9.0,  1.0,  1.0,  1.8,  2342,  1527,  40.0, 
se2961, 15.8103, 21.862, 22.9204, 57.7666, 1012.2831, 906.5525, 12.4646, -997.1675, 867.498,  9.0,  1.0,  1.2,  0.2,  3198,  2227,  79.0, 
se2962, 15.4946, 21.5392, 22.4799, 54.1779, 955.3513, 863.9041, 10.3094, -939.8674, 831.1872,  9.0,  1.0,  1.2,  0.4,  3446,  2339,  97.0, 
se2963, 15.1483, 21.212, 21.977, 50.3162, 896.0636, 824.3698, 7.8235, -880.7891, 797.3266,  9.0,  1.0,  1.2,  0.6,  3766,  2495,  110.0, 
se2964, 14.7821, 20.886, 21.4306, 46.3462, 837.288, 788.3026, 5.1879, -822.1941, 766.1081,  9.0,  1.0,  1.2,  0.8,  3774,  2455,  116.0, 
se2965, 14.4225, 20.5918, 20.884, 42.5767, 783.9871, 758.5978, 2.6008, -768.9807, 740.4394,  9.0,  1.0,  1.2,  1.0,  3574,  2299,  101.0, 
se2966, 14.0745, 20.3178, 20.3281, 39.188, 732.7987, 731.8312, 0.0874, -718.0283, 716.8336,  9.0,  1.0,  1.2,  1.2,  3326,  2147,  84.0, 
se2967, 13.7517, 20.1084, 19.8241, 36.1054, 692.4679, 715.1742, -2.2138, -677.8664, 703.0477,  9.0,  1.0,  1.2,  1.4,  3102,  1987,  71.0, 
se2968, 13.4484, 19.9141, 19.3191, 33.4192, 653.4966, 699.5521, -4.3166, -639.1563, 689.4897,  9.0,  1.0,  1.2,  1.6,  2798,  1787,  59.0, 
